reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
035b0ddf-d5ee-47ff-b450-99c0fbff1599,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat buruk,1,0,5.18.2,2025-04-28 13:05:05,,,5.18.2
36df8b75-0799-4897-a355-36d53911862e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren weh.. Ramah semua,5,0,5.18.2,2025-04-28 13:04:52,,,5.18.2
8fe6caf8-ae68-49f4-9df2-4394a2520ed9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,promo tidak otomatis malah sering gak kepakai promonya terutama promo go food & penanganan keluhan tidak memuaskan,2,0,5.17.1,2025-04-28 13:01:10,"Mohon maaf atas kendalanya, Kak Tanty. Terkait laporanmu, pastikan kode voucher yang dimasukkan sudah sesuai, ya. Jika masih tidak bisa, silakan laporkan hal ini melalui halaman Bantuan > ketik ""Tidak bisa menukarkan kode promo"" di kolom pencarian > pilih artikel dan lengkapi form-nya. Kami siap membantu. ^Miko",2025-04-28 14:24:45,5.17.1
1feebdc0-9f4b-44d0-9049-375811add7ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus cepat mantap,5,0,,2025-04-28 12:57:25,,,
b54d2b53-1fe9-41dd-ab17-753691acb54d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya berat bgt, lolaa",3,0,5.18.2,2025-04-28 12:52:58,"Hai Kak Gesi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-04-28 14:21:47,5.18.2
2d057bca-85bc-4739-b690-bcd599f1f4ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makasih iya pak ?,5,0,5.17.1,2025-04-28 12:51:41,,,5.17.1
d175a90f-0445-4738-b35a-469595de2c0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbayar sndiri g bagus,1,0,5.18.2,2025-04-28 12:27:42,"Hai Kak. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu. ^Miko",2025-04-28 14:12:10,5.18.2
201642eb-eac3-4008-a4af-4e39f2757a0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini kenapa ya aplikasi nya keluar mlu kalo dbuka,4,0,,2025-04-28 12:08:45,,,
fab14c13-2ff5-4fe1-9ebc-b15af613cf7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2025-04-28 11:59:25,,,
e5443648-5973-4e8f-a6d5-52104a663978,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,4.79.2,2025-04-28 11:57:58,,,4.79.2
9e89bc71-d9ca-43e5-8932-b1fde88cac68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Surga itu makan jadi anak suka jajan,5,0,5.18.2,2025-04-28 11:43:20,,,5.18.2
c9731060-0e88-429a-bd8b-03b8beb063d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,driver nya ramah dn haumble,5,0,,2025-04-28 11:33:44,,,
835be240-54f7-4ac4-b9e7-9424c0012496,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"fitur chatnya di tambah lagi,, chat resto tidak perlu tunggu resto yang mulai chat,, mau komplain jadi engga bisa,, nunggu orderan ampe 1 jam lebih haduh",3,0,5.16.3,2025-04-28 11:31:08,"Hai Kak Ichsan, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko",2025-04-28 12:10:43,5.16.3
7c7a6add-e25a-4b73-b0bc-1a8461cac720,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak promo nya,5,0,,2025-04-28 11:26:44,,,
b6162ecf-4435-4008-b485-db1ca6f3e4bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi luar biasa,5,0,5.17.1,2025-04-28 11:18:44,,,5.17.1
06be641b-064f-4101-9737-898d3b170d9c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hilang nafsu makan cuy, gara-gara tau kalau delivery ekonomis minimal 30.000 :(",1,0,5.17.1,2025-04-28 11:15:11,"Mohon maaf atas ketidaknyamanannya, Kak Irsyad. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Miko",2025-04-28 12:07:51,5.17.1
74680101-4a42-419d-be47-cdfeea04b6c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Titik sangat akurat mudah dalam pemesanan,5,0,5.17.1,2025-04-28 11:12:16,,,5.17.1
4a468e86-a717-4966-a1ec-afbd2de52c7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah mendaftarkan diri dan supir2nya sangat memuaskan pelanggan,5,0,5.8.1,2025-04-28 11:04:14,,,5.8.1
879b1e73-a532-44f2-9778-e138ed521c9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𝐎𝐤,5,0,4.94.2,2025-04-28 10:43:16,,,4.94.2
7f55284c-411b-449d-8508-994dea5422e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sat set pelayanan nya,5,0,5.17.1,2025-04-28 10:40:22,,,5.17.1
72bf1579-a454-4a65-a51a-fefdf0ca17e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,luar biasa sangat membantu masyarakat,5,0,5.17.1,2025-04-28 10:27:09,,,5.17.1
b51a540a-3930-4bad-a587-c0da75b70bea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bermanfaat dalam kehidupan 👍👍👍🙏🙏☝️,5,0,5.6.1,2025-04-28 10:09:52,,,5.6.1
a7215247-cddd-458e-832f-d899f12b8500,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.17.1,2025-04-28 09:52:36,,,5.17.1
76b7f3d4-ffda-418c-ae0a-f2f712a3aa9d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mitra nya sih oke cmn sering sekali maps nya error,5,0,5.18.2,2025-04-28 09:48:41,,,5.18.2
2974c15c-a074-4f30-bfd2-6ae6c32c5eef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mohon untuk di perbaiki apknya ada yang eror dimana titik jemput yang tidak sesuai,2,0,5.14.2,2025-04-28 09:43:54,"Hai, Kak Satrio. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2025-04-28 10:42:47,5.14.2
a07ce38b-9813-4663-86da-8393fe4b712d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gaspoll,5,0,,2025-04-28 09:36:28,,,
9c13a9bc-c220-43fc-84b9-f0ec773409c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,driver nya ramah¹,5,0,5.14.2,2025-04-28 09:33:06,,,5.14.2
be1ab56a-3af3-49c0-8538-f5d65cd44f62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,payah,1,0,,2025-04-28 09:19:29,,,
1f66f892-6f54-401b-9284-a126f37822d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,penjemputan cepat,5,0,5.17.1,2025-04-28 09:13:08,,,5.17.1
8b5454c6-df4f-4a21-8f0b-f6159e86f612,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good job,5,0,,2025-04-28 09:12:48,,,
479bbb7e-5478-4d5f-a27a-785160afc2e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ramah, bersih cepet aman🙏",5,0,5.16.3,2025-04-28 09:08:00,,,5.16.3
8bb26cc1-4fd6-46f0-b084-5a84502f8eda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mapsnya yg interaktif donks,5,0,5.17.1,2025-04-28 09:07:21,,,5.17.1
a2edeeb2-b083-4b06-b395-3de9dc6c4cdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,istimewa,5,0,5.18.2,2025-04-28 09:07:07,,,5.18.2
0210822b-8c49-47dd-a050-42c93a0687bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka sekali,5,0,5.14.2,2025-04-28 09:05:07,,,5.14.2
3329c299-e9d9-42b0-8985-4ab6941989ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus dan membantu,5,0,5.17.1,2025-04-28 08:57:47,,,5.17.1
b049b9da-aa37-416b-85f2-56e9ead0debc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pertamakali pake gocar, Driver Ramah App user friendly bahkan untuk orang tua gaptek sekalipun harga ramah kantong gak terlalu jauh dengan harga angkutan umum pokok nya the best lah buat gojek dan gocar jaya terus",5,0,5.18.2,2025-04-28 08:36:25,,,5.18.2
228e8a21-60ff-4e92-8fca-e6ab8bc69405,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wkwkw akun ku di bekukan padahal cancel 5 kaki jarak nya juga jauh jauh semua,1,0,5.17.1,2025-04-28 08:34:23,"Hai, Kak Indira. Mohon maaf atas kendala yang kamu alami. Saat kesulitan login dan kamu sudah memastikan koneksi internet stabil serta sudah coba secara berkala, silakan klik ikon ""?"" di halaman login Gojek > lalu pilih kategori ""Tidak bisa masuk ke akun Gojek"" dan pilih artikel sesuai masalah yang kamu alami. ^Miko",2025-04-28 10:05:59,5.17.1
ea3b53d4-a0f1-40f6-bb92-207f05497710,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,5.17.1,2025-04-28 08:30:49,,,5.17.1
2fe6ff01-ae2a-4948-ae5a-7d2d3e08cef1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ramah baik cepat,5,0,,2025-04-28 08:29:23,,,
a0e8a3c8-7669-4bd5-85f4-94936f792d82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan tepat waktu,4,0,5.18.2,2025-04-28 08:27:06,,,5.18.2
d6438066-66a1-4b5e-b747-abfe12634674,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu saya jika mau ke customer dengan kereta karena tersedia fitur transit jd tau rute musti turun dimana dan tinggal klik gojek ke tempat tujuan. Terima kasih 😘💕,5,0,,2025-04-28 08:25:32,,,
4f9190bd-3db7-49e6-84d8-17d1a79fc41b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buruk.. sangat buruk,1,0,5.17.1,2025-04-28 08:13:26,,,5.17.1
a3c43f96-7de3-44c8-b21a-6320ca4c3054,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gesit ramah,5,0,5.15.1,2025-04-28 08:13:23,,,5.15.1
8f719430-1b52-419e-bdd6-1996881d276a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke Aman Dan Nyaman,5,0,5.17.1,2025-04-28 07:58:18,,,5.17.1
8f7d8425-cbbd-4c7f-a5cf-ddbeb2cd82e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan nya sangat profesional..smoga lebih ditingkatkan lg,5,0,5.17.1,2025-04-28 07:57:19,,,5.17.1
20bcb3c0-31f7-4d03-827a-6b2b8b714a09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ramah,5,0,5.17.1,2025-04-28 07:46:38,,,5.17.1
4ef97f1c-070f-469c-9a07-752d645fd2ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik,5,0,,2025-04-28 07:27:50,,,
07e6b61f-e2df-4e0d-8723-dda177b40fc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pasang tarif ke customer ga masuk akal, jarak deket diarahin nya muter jauh, alhasil tarif nya gede..",1,0,5.2.1,2025-04-28 07:19:50,"Mohon maaf atas ketidaknyamanannya, Kak Maman. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Melisa
",2025-04-28 07:39:47,5.2.1
9a7bfa5b-b034-4a42-a5a5-32386f8db8c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,5.16.3,2025-04-28 06:53:20,,,5.16.3
1daf0309-cd04-4555-a393-b63ea961739f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong yang gofood itu padahal drivernya ga parkir di gacoan tapi minta uang parkir, tolong pihak gojek tindak lanjuti masalah ini",1,0,,2025-04-28 06:43:55,"Hai Kak Rista, mohon maaf atas ketidaknyamanannya. Jika driver meminta pembayaran lebih di luar harga akhir, laporkan melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver saya meminta pembayaran lebih"" pada kolom pencarian. Semoga informasi ini membantu ya. ^Melisa",2025-04-28 07:26:48,
0f910cf4-b087-4866-af9c-4818e6305211,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,siipp,5,0,,2025-04-28 06:34:03,,,
eae428ed-6350-4760-af4e-b03acbd11132,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,5.17.1,2025-04-28 06:33:48,,,5.17.1
6f525701-0c28-41cc-8341-034b3ec2f99b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,4.4.0,2025-04-28 06:28:08,,,4.4.0
6ba3e99d-550b-4ac0-8169-fd6621639652,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,4,0,5.17.1,2025-04-28 05:59:57,,,5.17.1
96c5f861-2029-42a5-b6a2-3ba4da479b47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good service,5,0,5.17.1,2025-04-28 05:58:29,,,5.17.1
405a2c6b-741d-4ee0-b1e1-51474c37b137,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tingkatkan lagi mutu, attitude para drivernya...",5,0,5.17.1,2025-04-28 05:47:08,,,5.17.1
8352d57d-1a4a-4b31-a3f7-94b83f4350fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tepat waktu,5,0,5.17.1,2025-04-28 05:43:20,,,5.17.1
17c1d52d-3257-4aa3-bc1e-4574acc31504,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cukup bisa membantu saya dengan cepat,5,0,,2025-04-28 05:42:29,,,
e83ec2df-44d4-4c9d-91e6-2f0fa2b656e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap bgt promo nya mantul2 deh. jd dapet harga yg cincai buat order makanan/transport apapun .,5,0,5.15.1,2025-04-28 05:42:29,,,5.15.1
657703a8-418f-4f73-bf05-32da68f674a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tepat waktu,5,0,5.17.1,2025-04-28 05:41:54,,,5.17.1
e6e5454e-6704-4977-bb59-8930ba5d6623,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lama,gak ada yang mau jemput",1,0,5.17.1,2025-04-28 05:41:34,"Mohon maaf atas kendalanya, Kak Nur. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melisa
",2025-04-28 06:26:15,5.17.1
dddd4bd2-eb52-439a-92f9-eb470e1c14c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat tidak puas baik pakai gocar biasa maupun gocar prioritas karna sy 3x order selalu di kasih ke driver yang sedang mengantar penumpang alhasil sy nunggu hampir 2 jam kecewa skali dengan pelayanan gocar,1,0,5.17.1,2025-04-28 05:38:03,"Mohon maaf atas kendalanya, Kak Zahra. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Melisa",2025-04-28 06:23:32,5.17.1
4898e206-f79a-4003-bdd9-847dc9a5d274,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantappp,5,0,5.17.1,2025-04-28 05:32:29,,,5.17.1
85d6807d-b803-4f37-8f6b-cc04aa16ae4e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best lah🗿🤙🏻,5,0,,2025-04-28 05:31:47,,,
2eda0f2f-ad75-4f67-a669-06fc70b9a039,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,alhamdulillah selalu dapat driver yg baik.... dan selalu tepat waktu pengantaran.,5,0,5.17.1,2025-04-28 05:13:04,,,5.17.1
6ef78843-436d-492a-884d-779ed59892a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun Reguler saya tiba jd Akun Go food jarak Dekat,,,biasa Main Ride & Send,,, jarang nyalahin food tiba jd Akun food Jarak Dekat",2,0,,2025-04-28 05:11:32,"Hai Kak Hamdanih, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Melisa
",2025-04-28 06:01:39,
a367da81-8c96-447e-928a-9a01f464a5e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gojek emang kece,5,0,5.17.1,2025-04-28 05:05:45,,,5.17.1
